KPhotoAlbum,[null],[null],[null],[null],[null],[null],[null],[null],Photo formats supported by KDE; AVI  MPEG  RAW
Lphoto,[null],[null],[null],[null],[null],[null],[null],[null],iPhoto Clone
Phase One Media Pro,[null],PDF,[null],JPEG,PNG,TIFF,GIF,PSD,Supports over 100 file formats for images  videos and documents  including: PSD  IIQ  CR  EIP  DOC
Picasa,[null],[null],BMP,JPEG,PNG,TIFF,GIF,[null],8 types including TGA  RAW  and some movie formats
Preview,[null],PDF,BMP,JPEG,PNG,TIFF,GIF,[null],All QuickTime images:
ResourceSpace,[null],[null],[null],[null],[null],[null],[null],[null],Hundreds; all types supported by ImageMagick and FFmpeg plus InDesign
Shotwell,[null],[null],[null],JPEG,PNG,TIFF,GIF,[null],RAW and some video formats
Simple Comic,CBZ  CBR  CB7,[null],[null],JPEG,PNG,[null],GIF,[null],JPEG2000  any other Core Image supported format. Also opens 7-Zip  LHA  RAR  ZIP
STDU Viewer,[null],PDF,BMP,JPEG,PNG,TIFF (multipage),GIF,PSD,TXT  EMF  WMF  DjVu  XPS
Windows Photo Viewer,[null],[null],BMP,JPEG,PNG,TIFF,GIF,[null],WMF  EMF  ICO
XnView and XnViewMP,[null],PDF,BMP,JPEG (IPTC&Exif),PNG,TIFF (multipage),GIF,PSD,reads over 500 formats [1] including: FAX  EPS  WMF  DICOM  DPX; writes about 75 formats[2]
Xv,[null],[null],BMP,JPEG,PNG (with patch),TIFF,GIF,[null],PBM  PGM  PPM  XPM  Sun Rasterfile  Targa  RGB  PCX  FITS  PM  PostScript
Zoner Photo Studio,[null],[null],BMP,JPEG,PNG,TIFF,GIF/aGIF,[null],HDP/WDP  PSD  PSB  PSP/PSPIMAGE  DIB/RLE  J2K/JPC/JP2  PAM  PBM  PGM  PNM  PCD  PCX  WBMP/WBM  TGA  ICO  MAC  WPG  BMI  MDM  THN  DCM  stereo pictures: JPS  PNS  BMS.
Program,Comic book,PDF,BMP,JPEG,PNG,TIFF,GIF,PSD,Other graphics file formats
