Name,Networking support,NE2000/RTL8029,RTL8139,Gigabit Ethernet,10 Gigabit Ethernet,Wireless LAN,Bluetooth,IrDA
Linux,[null],[null],[null],[null],[null],[null],[null],[null]
FreeBSD,[null],[null],[null],[null],[null],[null],[null],[null]
OpenBSD,[null],[null],[null],[null],[null],[null],[null],[null]
NetBSD,[null],[null],[null],[null],[null],[null],[null],[null]
DragonFly BSD,[null],[null],[null],[null],[null],[null],[null],[null]
OpenSolaris  illumos,[null],[null],[null],[null],[null],[null],[null],[null]
AuroraUX,[null],[null],[null],[null],[null],[null],[null],[null]
Darwin  OpenDarwin,[null],[null],[null],[null],[null],[null],[null],[null]
MINIX,[null],[null],[null],[null],[null],[null],[null],[null]
FreeDOS,[null],[null],[null],[null],[null],[null],[null],[null]
Genode,[null],[null],[null],[null],[null],[null],[null],[null]
Haiku,[null],[null],[null],[null],[null],[null],[null],[null]
KolibriOS,[null],[null],[null],[null],[null],[null],[null],[null]
MenuetOS,[null],[null],[null],[null],[null],[null],[null],[null]
GNU,[null],[null],[null],[null],[null],[null],[null],[null]
ReactOS,[null],[null],[null],[null],[null],[null],[null],[null]
L4  Fiasco  Pistachio,[null],[null],[null],[null],[null],[null],[null],[null]
Plan 9,[null],[null],[null],[null],[null],[null],[null],[null]
AROS,[null],[null],[null],[null],[null],[null],[null],[null]
Syllable,[null],[null],[null],[null],[null],[null],[null],[null]
Inferno,[null],[null],[null],[null],[null],[null],[null],[null]
FreeRTOS,[null],[null],[null],[null],[null],[null],[null],[added]
eCos,[null],[null],[null],[null],[null],[null],[null],[null]
RTEMS,[null],[null],[null],[null],[null],[null],[null],[null]
HelenOS,[null],[null],[null],[null],[null],[null],[null],[null]
E/OS,[null],[null],[null],[null],[null],[null],[null],[null]
K42,[added],[added],[added],[added],[added],[added],[added],[added]
UnixLite -->,[added],[added],[added],[added],[added],[added],[added],[added]
Name,Networking support,NE2000/RTL8029,RTL8139,Gigabit Ethernet,10 Gigabit Ethernet,Wireless LAN,Bluetooth,IrDA
