Audio player,asx <br />wax  wvx,M3U,pls,XSPF,CUE
AIMP,[null],[null],[null],[null],[null]
Amarok,[null],[null],[null],[null],[null]
Audacious,[null],[null],[null],[null],[null]
Audion,[null],[null],[null],[null],[null]
Clementine,[null],[null],[null],[null],[null]
cmus,[null],[null],[null],[null],[null]
Cog,[null],[null],[null],[null],[null]
Exaile,[null],[null],[null],[null],[null]
foobar2000,[null],[null],[null],[null],[null]
iTunes,[null],[null],[null],[null],[null]
JRiver Media Center,[null],[null],[null],[null],[null]
JuK,[null],[null],[null],[null],[null]
MediaMonkey,[null],[null],[null],[null],[null]
MPXPLAY,[null],[null],[null],[null],[null]
MusicBee,[null],[null],[null],[null],[null]
Musicmatch Jukebox,[null],[null],[null],[null],[null]
musikCube,[null],[null],[null],[null],[null]
Quod Libet,[null],[null],[null],[null],[null]
Rhapsody,[null],[null],[null],[null],[null]
Rhythmbox,[null],[null],[null],[null],[null]
Sonique,[null],[null],[null],[null],[null]
Spotify<ref>Import and export m3u playlists. Spotify.com.</ref>,[null],[null],[null],[null],[null]
Winamp,[null],[null],[null],[null],[null]
XMMS,[null],[null],[null],[null],[null]
Zinf,[null],[null],[null],[null],[null]
Audio player,asx/wax/wvx,M3U,pls,XSPF,CUE
