Audio player,Windows,macOS,Linux,iOS,Android,BSD Unix,Solaris,Other Unix,DOS
AIMP,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Amarok,[null],[null],[null],[null],[null],[null],[null],[null],[null]
aTunes,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Audacious,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Audion,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Banshee,[null],[null],[null],[null],[null],[null],[null],[null],[null]
cmus,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Cog,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Clementine,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Ecoute,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Exaile,[null],[null],[null],[null],[null],[null],[null],[null],[null]
foobar2000,[null],<ref group="osnotes" name="Foobar2000 - Mac">foobar2000 - Mac</ref>,<ref group="osnotes" name="WineHQ - foobar2000">WineHQ - foobar2000</ref>,[null],[null],[null],[null],[null],[null]
Guayadeque Music Player,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Groove Music,[null],[null],[null],[null],[null],[null],[null],[null],[null]
iTunes,[null],[null],[null],[null],[null],[null],[null],[null],[null]
JRiver Media Center,[null],[null],[null],[null],[null],[null],[null],[null],[null]
[added],[added],[added],[added],[added],[added],[added],[added],[added],[added]
MediaMonkey,[null],[null],[null],[null],[null],[null],[null],[null],[null]
MPXPLAY,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Music Player Daemon,[null],[null],[null],[null],[null],[null],[null],[null],[null]
MusicBee,[null],[null],<ref>https://getmusicbee.com/help/faq/</ref>,[null],[null],[null],[null],[null],[null]
Musicmatch Jukebox,[null],[null],[null],[null],[null],[null],[null],[null],[null]
musikCube,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Quod Libet,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Rdio,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Rhapsody,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Rhythmbox,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Songbird,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Sonique,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Spotify,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Style Jukebox,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Winamp,[null],[null],[null],[null],[null],[null],[null],[null],[null]
XMMS,[null],[null],[null],[null],[null],[null],[null],[null],[null]
XMPlay,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Zinf,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Audio player,Windows,macOS,Linux,iOS,Android,BSD Unix,Solaris,Other Unix,DOS
