Audio player,ID3v1,ID3v2,APEv2 tag,Vorbis comment,Cue sheet,CD-Text,WAVE chunks
AIMP,[null],[null],[null],[null],[null],[null],[null]
Amarok,<ref group="metadatanotes" name="taglib">Understanding of ID3v1  ID3v2  APEv2 and Vorbis comments is handled by an external library called TagLib.</ref>,<ref group="metadatanotes" name="taglib" /><ref group="metadatanotes" >Amarok does not understand embedded covers.</ref>,<ref group="metadatanotes" name="taglib" />,[null],<ref group="metadatanotes" name="amarok_missing_features">Yes   but buggy.</ref>,[null],[null]
Audacious,[null],[null],[null],[null],[null],[null],[null]
Audion,[null],[null],[null],[null],[null],[null],[null]
cmus,[null],[null],[null],[null],[null],[null],[null]
Cog,[null],[null],[null],[null],[null],[null],[null]
foobar2000,[null],[null],[null],[null],[null],<ref group="metadatanotes" name="foo_cdtext">There is a plugin called CD-TEXT Reader adding such a feature.</ref>,[null]
iTunes,[null],[null],[null],[null],[null],[null],[null]
JRiver Media Center,[null],[null],[null],[null],[null],[null],[null]
JuK,<ref group="metadatanotes" name="taglib" />,<ref group="metadatanotes" name="taglib" />,<ref group="metadatanotes" name="taglib" />,<ref group="metadatanotes" name="taglib" />,[null],[null],[null]
MediaMonkey,[null],[null],[null],[null],[null],[null],[null]
Mixxx,[null],[null],[null],[null],[null],[null],[null]
MPXPLAY,[null],[null],[null],[null],[null],[null],[null]
MusicBee,[null],[null],[null],[null],[null],[null],[null]
Musicmatch Jukebox,[null],[null],[null],[null],[null],[null],[null]
musikCube,[null],[null],[null],[null],[null],[null],[null]
Quod Libet,[null],[null],[null],[null],[null],[null],[null]
Rhapsody,[null],[null],[null],[null],[null],[null],[null]
Rhythmbox,[null],[null],[null],[null],[null],[null],[null]
Sonique,[null],[null],[null],[null],[null],[null],[null]
XMMS,[null],[null],[null],[null],[null],[null],[null]
Zinf,[null],[null],[null],[null],[null],[null],[null]
Audio player,ID3v1,ID3v2,APEv2 tag,Vorbis comment,Cue sheet,CD-Text,WAVE chunks
